MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK,Date
N,SM,QFIL,QUALITY FOILS (INDIA) LTD,98.6,94.4,94.4,94.0,94.2,188400.0,2000, ,166.7,85.3,2024-12-20
N,SM,QMSMEDI,QMS MEDICAL ALLIED S LTD,109.1,109.0,110.55,107.55,107.55,652900.0,6000, ,189.0,90.25,2024-12-20
N,SM,QUADPRO,QUADPRO ITES LIMITED,4.35,4.45,4.45,4.35,4.35,211800.0,48000, ,8.8,4.2,2024-12-20
N,SM,QUESTLAB,QUEST LABORATORIES LTD,110.0,106.0,110.0,106.0,110.0,1711200.0,15600, ,196.8,85.1,2024-12-20
N,SM,RADIOWALLA,RADIOWALLA NETWORK LTD,110.0,114.0,114.0,107.0,110.95,2272640.0,20800, ,150.0,103.4,2024-12-20
N,SM,RAJINDLTD,RAJPUTANA INDUSTRIES LTD,79.5,82.0,82.0,78.5,78.5,2038050.0,25500, ,120.0,72.2,2024-12-20
N,SM,RAJPUTANA,RAJPUTANA BIODIESEL LTD,266.6,271.95,279.0,265.0,273.5,24013900.0,89000, ,308.9,247.0,2024-12-20
N,SM,RAPPID,RAPPID VALVES (INDIA) LTD,390.0,395.0,400.0,380.0,390.0,2343900.0,6000, ,430.0,245.6,2024-12-20
N,SM,RCDL,RAJGOR CASTOR DERIVATI L,28.95,28.05,28.05,27.5,27.5,334650.0,12000, ,56.0,21.95,2024-12-20
N,SM,REMUS,REMUS PHARMACEUTICALS L,2532.6,2543.0,2555.0,2430.0,2446.55,4340922.5,1750, ,8747.0,1785.1,2024-12-20
N,SM,REXPIPES,REX PIPES AND CABLES LTD,74.45,77.0,77.0,77.0,77.0,154000.0,2000, ,91.85,54.0,2024-12-20
N,SM,RNFI,RNFI SERVICES LIMITED,140.45,140.45,141.8,139.05,139.3,3700440.0,26400, ,199.95,109.8,2024-12-20
N,SM,ROCKINGDCE,ROCKINGDEALS CIRCU ECO L,446.0,456.0,462.9,421.0,430.65,13033275.0,29500, ,687.5,256.0,2024-12-20
N,SM,ROXHITECH,ROX HI TECH LIMITED,99.65,99.85,99.85,98.6,98.9,5724640.0,57600, ,191.4,95.9,2024-12-20
N,SM,RULKA,RULKA ELECTRICALS LIMITED,312.0,310.0,311.55,304.2,308.0,4426905.0,14400, ,666.6,295.0,2024-12-20
N,SM,SAAKSHI,SAAKSHI MEDTEC N PANELS L,230.95,225.0,235.0,220.0,220.3,6080160.0,27000, ,369.0,176.05,2024-12-20
N,SM,SADHAV,SADHAV SHIPPING LIMITED,147.05,147.1,150.0,144.1,145.05,2722920.0,18600, ,274.0,131.0,2024-12-20
N,SM,SAHAJ,SAHAJ FASHIONS LIMITED,13.5,13.0,13.0,13.0,13.0,52000.0,4000, ,35.4,12.6,2024-12-20
N,SM,SAHANA,SAHANA SYSTEM LIMITED,1996.8,2017.0,2017.0,1900.0,1922.25,33822600.0,17375, ,2135.0,560.0,2024-12-20
N,SM,SAHASRA,SAHASRA ELECTRONIC SOLU L,592.8,604.7,608.95,584.0,585.15,52915700.0,88400, ,1013.0,537.7,2024-12-20
N,SM,SAIFL,SAMEERA AGRO AND INFRA L,91.5,91.0,91.5,88.25,91.4,1010280.0,11200, ,185.0,76.0,2024-12-20
N,SM,SAJHOTELS,SAJ HOTELS LIMITED,54.5,53.5,53.5,52.0,52.1,1586900.0,30000, ,63.4,40.1,2024-12-20
N,SM,SARTELE,SAR TELEVENTURE LIMITED,276.45,276.45,279.85,268.3,270.4,14554225.0,53000, ,413.7,153.0,2024-12-20
N,SM,SATIPOLY,SATI POLY PLAST LIMITED,212.95,208.3,208.3,200.0,201.05,816325.0,4000, ,268.7,177.0,2024-12-20
N,SM,SCML,SHARP CHUCKS N MACHINES L,131.0,131.0,131.0,131.0,131.0,131000.0,1000, ,148.0,55.0,2024-12-20
N,SM,SDREAMS,S D RETAIL LIMITED,194.55,195.0,195.0,185.05,186.45,3607700.0,19000, ,215.0,131.0,2024-12-20
N,SM,SERVICE,SERVICE CARE LIMITED,78.5,72.55,77.0,72.55,73.5,2400400.0,32000, ,101.0,52.05,2024-12-20
N,SM,SHANTHALA,SHANTHALA FMCG PRODUCTS L,38.45,38.05,38.05,33.35,33.8,2644860.0,75600, ,117.5,33.35,2024-12-20
N,SM,SHEETAL,SHEETAL UNIVERSAL LIMITED,71.6,71.6,74.9,71.5,71.55,5755500.0,80000, ,91.9,54.5,2024-12-20
N,SM,SHERA,SHERA ENERGY LIMITED,198.45,198.45,198.5,192.0,195.45,7022650.0,36000, ,235.0,113.05,2024-12-20
N,SM,SHIGAN,SHIGAN QUANTUM TECH LTD,110.15,110.15,110.15,108.65,108.65,328200.0,3000, ,166.8,89.7,2024-12-20
N,SM,SHREEKARNI,SHREE KARNI FABCOM LTD,610.0,620.0,620.0,600.0,600.0,1006200.0,1650, ,849.0,260.0,2024-12-20
N,SM,SHREEOSFM,SHREE OSFM E-MOBILITY LTD,134.0,133.0,135.6,131.2,133.5,1868350.0,14000, ,215.0,63.0,2024-12-20
N,SM,SHRITECH,SHRI TECHTEX LIMITED,69.05,69.0,69.5,68.1,69.5,1239000.0,18000, ,101.0,51.5,2024-12-20
N,SM,SIDDHIKA,SIDDHIKA COATINGS LIMITED,177.95,175.0,175.0,175.0,175.0,175000.0,1000, ,355.35,116.85,2024-12-20
N,SM,SKP,SKP BEARING INDUSTRI. LTD,258.6,260.85,263.5,252.2,256.15,9078575.0,35000, ,344.95,190.0,2024-12-20
N,SM,SOLEX,SOLEX ENERGY LIMITED,1471.55,1449.05,1465.95,1435.0,1452.6,15392443.75,10625, ,1919.1,415.0,2024-12-20
N,SM,SOTAC,SOTAC PHARMACEUTICALS LTD,114.9,110.1,110.1,109.15,109.5,657120.0,6000, ,202.8,87.1,2024-12-20
N,SM,SPCL,SHIVALIC POWER CONTROL L,264.1,268.0,279.0,258.0,260.25,51741780.0,192000, ,396.75,190.0,2024-12-20
N,SM,SPECTRUM,SPECTRUM ELECTRIC IND LTD,2237.7,2310.0,2310.0,2141.0,2184.35,25536331.25,11500, ,2520.0,1060.05,2024-12-20
N,SM,SRIVASAVI,SRIVASAVI ADHESIVE TAPE L,105.7,105.0,105.0,105.0,105.0,210000.0,2000, ,178.0,93.5,2024-12-20
N,SM,SUNLITE,SUNLITE RECYCLING IND LTD,163.0,160.6,164.85,160.6,160.6,1167180.0,7200, ,210.0,150.0,2024-12-20
N,SM,SWASTIK,SWASTIK PIPE LIMITED,55.8,56.9,58.9,55.5,55.5,2473260.0,43200, ,108.9,52.05,2024-12-20
N,SM,SYNOPTICS,SYNOPTICS TECHNOLOGIES L,124.65,123.2,123.2,121.0,121.0,293070.0,2400, ,154.8,81.75,2024-12-20
N,SM,SYSTANGO,SYSTANGO TECHNOLOGIES LTD,246.35,247.25,272.0,245.95,258.05,87762420.0,331200, ,407.7,199.5,2024-12-20
N,SM,TAPIFRUIT,TAPI FRUIT PROCESSING LTD,112.2,113.25,115.0,113.25,115.0,171187.5,1500, ,195.85,95.0,2024-12-20
N,SM,TCL,THAAI CASTING LIMITED,137.95,139.2,139.25,128.5,132.05,14630040.0,110400, ,261.65,128.5,2024-12-20
N,SM,TECHLABS,TRIDENT TECHLABS LIMITED,1325.15,1312.05,1367.95,1282.0,1295.75,26529150.0,20125, ,1447.25,93.25,2024-12-20
N,SM,TIMESCAN,TIMESCAN LOGISTICS IND L,65.5,68.75,68.75,65.5,65.5,681000.0,10000, ,171.0,56.6,2024-12-20
N,SM,TIRUPATI,SHREE TIRUPATI BALAJEE,890.0,900.0,900.0,888.0,888.2,7617500.0,8500, ,999.85,439.0,2024-12-20
N,SM,TRIDHYA,TRIDHYA TECH LIMITED,35.5,41.0,41.0,36.5,37.45,1724550.0,45000, ,44.4,25.55,2024-12-20
N,SM,TROM,TROM INDUSTRIES LIMITED,240.3,240.0,246.9,238.0,238.85,4603140.0,19200, ,330.95,195.0,2024-12-20
N,SM,TRUST,TRUST FINTECH LIMITED,169.65,172.0,172.0,166.05,166.85,8905800.0,52800, ,316.0,136.2,2024-12-20
N,SM,TUNWAL,TUNWAL E-MOTORS LIMITED,48.0,48.75,49.1,46.1,46.5,10835600.0,228000, ,64.0,39.2,2024-12-20
N,SM,UMA,UMA CONVERTER LIMITED,30.0,29.75,29.75,29.5,29.6,710600.0,24000, ,44.7,24.05,2024-12-20
N,SM,UNIHEALTH,UNIHEALTH HOSPITALS LTD,154.0,156.5,156.5,146.5,152.5,766450.0,5000, ,178.0,109.0,2024-12-20
N,SM,UNILEX,UNILEX COLOURS AND CHEM L,82.1,83.0,84.85,82.0,83.15,7771840.0,92800, ,89.0,65.7,2024-12-20
N,SM,USASEEDS,UPSURGE SEEDS OF AGRI LTD,227.1,227.1,227.1,227.1,227.1,68130.0,300, ,442.0,220.0,2024-12-20
N,SM,USHAFIN,USHA FINANCIAL SERVICES L,120.35,120.35,121.95,118.0,118.7,1427840.0,12000, ,168.0,113.7,2024-12-20
N,SM,VASA,VASA RETAIL & OVERSEA LTD,4.95,5.05,5.05,4.7,4.8,96200.0,20000, ,8.55,4.1,2024-12-20
N,SM,VDEAL,VDEAL SYSTEM LIMITED,183.7,183.7,183.7,172.6,177.1,3005100.0,16800, ,204.0,116.2,2024-12-20
N,SM,VELS,VELS FILM INTERNATIONAL L,40.0,40.0,40.0,40.0,40.0,48000.0,1200, ,111.55,39.35,2024-12-20
N,SM,VERITAAS,VERITAAS ADVERTISING LTD,133.0,133.0,133.0,127.1,127.1,312120.0,2400, ,288.75,125.0,2024-12-20
N,SM,VIAZ,VIAZ TYRES LIMITED,65.35,62.05,68.2,62.05,66.05,779900.0,12000, ,73.5,44.25,2024-12-20
N,SM,VIESL,VISION INFRA EQUIP SOL L,218.4,223.0,228.7,205.05,207.0,53861320.0,245600, ,228.7,159.0,2024-12-20
N,SM,VINSYS,VINSYS IT SERVICES IND LT,408.15,409.0,409.0,380.0,389.35,23301350.0,59000, ,449.7,240.0,2024-12-20
N,SM,VITAL,VITAL CHEMTECH LIMITED,75.0,75.0,75.65,74.05,74.05,628080.0,8400, ,115.4,67.05,2024-12-20
N,SM,WINSOL,WINSOL ENGINEERS LIMITED,290.65,294.0,294.5,280.1,282.85,4721760.0,16400, ,592.0,251.0,2024-12-20
N,SM,WOL3D,WOL 3D INDIA LIMITED,140.65,140.0,140.05,139.05,139.05,976150.0,7000, ,189.05,130.1,2024-12-20
N,SM,YASHOPTICS,YASH OPTICS & LENS LTD,84.4,85.0,86.4,84.45,85.0,1363440.0,16000, ,121.85,80.0,2024-12-20
N,SM,YCCL,YASONS CHEMEX CARE LTD,19.7,19.7,20.0,19.0,19.1,637050.0,33000, ,43.0,18.9,2024-12-20
N,SM,ZEAL,ZEAL GLOBAL SERVICES LTD,180.0,185.0,185.0,181.0,181.55,1207260.0,6600, ,294.4,148.0,2024-12-20
N,ST,ABCOTS,A B COTSPIN INDIA LIMITED,435.05,438.0,438.0,436.0,438.0,24469975.0,56000, ,516.0,113.5,2024-12-20
G,ST,AIMTRON,AIMTRON ELECTRONICS LTD,600.45,588.45,588.45,588.45,588.45,9415200.0,16000, ,729.95,240.1,2024-12-20
N,ST,AKANKSHA,AKANKSHA POWER N INFRA L,140.5,142.0,143.0,139.0,139.0,2811450.0,20000, ,191.9,62.0,2024-12-20
N,ST,ALLETEC,ALL E TECHNOLOGIES LTD,541.85,534.0,544.0,514.75,515.65,20262480.0,38800, ,633.0,215.1,2024-12-20
N,ST,ALUWIND,ALUWIND ARCHITECTURAL LTD,59.5,59.5,59.5,59.5,59.5,446250.0,7500, ,82.4,39.5,2024-12-20
N,ST,AMBANIORGO,AMBANI ORGOCHEM LIMITED,144.55,143.0,143.0,137.35,137.35,1392900.0,10000, ,150.0,76.15,2024-12-20
G,ST,AMEYA,AMEYA PRECISION ENG LTD,103.1,105.0,105.15,105.0,105.15,1156200.0,11000, ,143.85,43.55,2024-12-20
N,ST,AMJUMBO,A AND M JUMBO BAGS LTD,14.45,13.75,13.75,13.75,13.75,110000.0,8000, ,14.45,11.25,2024-12-20
N,ST,APRAMEYA,APRAMEYA ENGINEERING LTD,117.8,116.3,118.95,115.5,117.85,2808700.0,24000, ,122.95,55.0,2024-12-20
N,ST,APS,AUSTRALIAN PREM SOLAR I L,537.15,536.0,542.85,521.0,521.7,27338325.0,51500, ,669.9,140.0,2024-12-20
N,ST,ARISTO,ARISTO BIO T AND LIFESC L,142.2,138.1,142.0,138.0,138.0,889760.0,6400, ,164.0,53.1,2024-12-20
N,ST,ARVINDPORT,ARVIND PORT AND INFRA LTD,90.0,92.85,92.9,92.85,92.9,278625.0,3000, ,152.8,38.05,2024-12-20
N,ST,ASCOM,ASCOM LEASIN & INVEST LTD,117.0,122.0,122.0,121.5,121.85,3716400.0,30500, ,277.65,110.6,2024-12-20
N,ST,ASHALOG,ASHAPURA LOGISTICS LTD,93.35,94.5,94.5,92.05,92.15,835150.0,9000, ,194.25,84.4,2024-12-20
N,ST,ASPIRE,ASPIRE & INNOVATIVE ADV L,45.1,47.0,47.0,44.5,44.55,1824900.0,40000, ,132.0,42.55,2024-12-20
N,ST,ATMASTCO,ATMASTCO LIMITED,239.2,242.2,243.65,227.25,228.0,13494740.0,58000, ,393.9,90.05,2024-12-20
N,ST,AVPINFRA,AVP INFRACON LIMITED,231.35,235.0,237.0,219.8,220.75,13581040.0,60800, ,237.0,63.0,2024-12-20
N,ST,BAHETI,BAHETI RECYCLING IND LTD,407.35,409.0,409.95,400.1,407.6,1523493.75,3750, ,480.8,156.0,2024-12-20
N,ST,BALCO,SOLVE PLASTIC PRODUCTS L,47.95,49.25,49.25,49.25,49.25,59100.0,1200, ,112.45,44.5,2024-12-20
G,ST,BASILIC,BASILIC FLY STUDIO LTD,378.9,384.2,384.2,371.35,371.35,6685695.0,17700, ,657.6,280.0,2024-12-20
N,ST,BEWLTD,BEW ENGINEERING LIMITED,286.7,294.5,294.9,281.5,281.55,9346000.0,32500, ,1935.0,204.95,2024-12-20
N,ST,BOSS,BOSS PACKAGING SOLU LTD,49.3,49.5,50.0,49.5,50.0,597000.0,12000, ,86.6,45.25,2024-12-20
N,ST,BRACEPORT,BRACE PORT LOGISTICS LTD,105.0,104.0,104.0,99.75,100.05,3392640.0,33600, ,184.65,95.5,2024-12-20
N,ST,CADSYS,CADSYS (INDIA) LIMITED,119.6,115.8,119.6,114.0,117.05,924325.0,8000, ,511.0,102.8,2024-12-20
N,ST,CELLECOR,CELLECOR GADGETS LIMITED,62.15,63.0,63.6,60.3,61.95,25072800.0,402000, ,355.0,30.0,2024-12-20
N,ST,CLOUD,VARANIUM CLOUD LIMITED,17.9,17.0,17.2,17.0,17.0,1870800.0,110000, ,147.0,13.8,2024-12-20
N,ST,COMMITTED,COMMITTED CARGO CARE LTD,107.7,112.8,113.05,112.0,113.05,12292080.0,108800, ,113.05,48.5,2024-12-20
